                           1                            2                            3                            4                            5                            6                            7                            8 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days                     compiler                        build             MESA_SDK_version                         date 
                       11701      2.0000000000000000E+000      1.3000000000000000E+000      3.0000000000000000E+000                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20231011" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56                               57                               58 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                      lg_mdot_edd                     mdot_edd_eta          lg_accretion_luminosity                          bh_spin                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                   accretion_mode                acc_am_div_kep_am                      lg_t_sync_1                      lg_t_sync_2                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 point_mass_index                      trap_radius                       acc_radius                     t_sync_rad_1                    t_sync_conv_1                     t_sync_rad_2                    t_sync_conv_2                             P_NS                         P_dot_NS                             B_NS                              R_M                             R_CO                             R_LC                       P_dot_NS_t 
                             492          1.0063965899296318E+009          2.1821032705972043E+000          1.0536556816633466E+001          9.6304028245709162E+001          1.4808758528553648E+002          4.2711540030729980E+000          0.0000000000000000E+000          4.3900601112249795E+000          3.6070998926433413E+000         -2.7085302966114225E-002         -1.0000000000000000E+000          1.9990218932485300E+000          1.3000000000000000E+000         -3.0433722377038123E+001         -1.1425453984195114E+001         -3.0832788159087436E+001         -9.8999999999999986E+001         -3.1200764944382030E+001         -1.1425453984195114E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465484199771E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8082510343039071E+052          2.3977240569709230E+050          0.0000000000000000E+000          2.8322282748736162E+052         -1.4873714414334162E+036         -1.0224132368741323E+036         -5.1485817597354659E+032         -6.5859190054100295E+032         -4.6378475448276926E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3206148203576262E+000         -9.8999999999999986E+001          1.0131994820056067E+000          0.0000000000000000E+000                                1                                2          1.5191736847865314E-028          1.2500000000000000E+006          4.4096392034368334E+035          6.6027728408328711E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9780139574504929E+000          7.3271160972441429E-017          6.6598278498289661E+011          5.1556441861970875E+014          5.9709395550988448E+008          3.3294431405068542E+010          7.3271160972441429E-017 
                             493          1.0064039089332546E+009          2.1820231859721990E+000          1.0536298986750515E+001          9.6305206949876535E+001          1.4808939575339005E+002          4.2722569227066485E+000          0.0000000000000000E+000          4.3899526734826804E+000          3.6070116388548561E+000         -2.6810255036909321E-002         -1.0000000000000000E+000          1.9990218657606440E+000          1.3000000000000000E+000         -3.0193206459676425E+001         -1.1425310621695097E+001         -3.0588624337023870E+001         -9.8999999999999986E+001         -3.0956601122318464E+001         -1.1425310621695097E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465483190694E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8082166481816744E+052          2.3987952285750741E+050          0.0000000000000000E+000          2.8322046004674250E+052         -1.4887429045859248E+036         -1.0233193681709651E+036         -5.1490274128765817E+032         -6.5880119959682901E+032         -4.6424983247407529E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3194884358721328E+000         -9.8999999999999986E+001          1.0131736542221128E+000          0.0000000000000000E+000                                1                                2          2.6431593478418029E-028          1.2500000000000000E+006          4.4176749725005340E+035          6.5856701031610156E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9780308810737397E+000          7.3270617308957024E-017          6.6598116045203967E+011          4.4011229199846194E+014          5.9709493244326258E+008          3.3294513116969231E+010          7.3270617308957024E-017 
                             494          1.0064111534427906E+009          2.1819438468455865E+000          1.0536043553883131E+001          9.6306374738198542E+001          1.4809118945587042E+002          4.2733491872696074E+000          0.0000000000000000E+000          4.3898462345848470E+000          3.6069242055446344E+000         -2.6537842350247264E-002         -1.0000000000000000E+000          1.9990218385436933E+000          1.3000000000000000E+000         -2.9955178549899994E+001         -1.1425169519151062E+001         -3.0348108419662172E+001         -9.8999999999999986E+001         -3.0716085204956766E+001         -1.1425169519151062E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465482192639E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8081825813445294E+052          2.3998565135968314E+050          0.0000000000000000E+000          2.8321811464804975E+052         -1.4900858481578083E+036         -1.0242171985054543E+036         -5.1494682642382890E+032         -6.5900722430315677E+032         -4.6469469560162706E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3183778739234882E+000         -9.8999999999999986E+001          1.0131453075130745E+000          0.0000000000000000E+000                                1                                2          4.5724741178072690E-028          1.2500000000000000E+006          4.4256511888332616E+035          6.5688509824740703E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9780476323226539E+000          7.3270080341215218E-017          6.6597955245984229E+011          3.7631794184452762E+014          5.9709589785698009E+008          3.3294593865417088E+010          7.3270080341215218E-017 
                             495          1.0064183225372156E+009          2.1818652655653703E+000          1.0535790557873021E+001          9.6307531427331881E+001          1.4809296611132507E+002          4.2744317984209381E+000          0.0000000000000000E+000          4.3897408111332537E+000          3.6068376063505321E+000         -2.6267840784555997E-002         -1.0000000000000000E+000          1.9990218116013883E+000          1.3000000000000000E+000         -2.9719437590593792E+001         -1.1425029549531290E+001         -3.0110080509885737E+001         -9.8999999999999986E+001         -3.0478057295180331E+001         -1.1425029549531290E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465481203874E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8081488391172791E+052          2.4009077370082974E+050          0.0000000000000000E+000          2.8321579164873618E+052         -1.4914129493401975E+036         -1.0251076238436290E+036         -5.1499050650348263E+032         -6.5921166848868311E+032         -4.6513112332157643E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3172804657508586E+000         -9.8999999999999986E+001          1.0131184216664888E+000          0.0000000000000000E+000                                1                                2          7.8685048177751136E-028          1.2500000000000000E+006          4.4335561163642237E+035          6.5522732662895732E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9780642090713494E+000          7.3269548803500152E-017          6.6597796121061450E+011          3.2225507985734244E+014          5.9709685343677902E+008          3.3294673791407501E+010          7.3269548803500152E-017 
                             496          1.0064254132115240E+009          2.1817874772738723E+000          1.0535540111951681E+001          9.6308676498364264E+001          1.4809472492267611E+002          4.2755023014174380E+000          0.0000000000000000E+000          4.3896364503112233E+000          3.6067518800313216E+000         -2.6000820383586219E-002         -1.0000000000000000E+000          1.9990217849452931E+000          1.3000000000000000E+000         -2.9486476388203389E+001         -1.1424891010284895E+001         -2.9874339550579535E+001         -9.8999999999999986E+001         -3.0242316335874129E+001         -1.1424891010284895E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465480224551E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8081154366131230E+052          2.4019484250769360E+050          0.0000000000000000E+000          2.8321349208638925E+052         -1.4927255045102754E+036         -1.0259888441751056E+036         -5.1503377458187542E+032         -6.5941408025650595E+032         -4.6556221248033135E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3161948273206159E+000         -9.8999999999999986E+001          1.0130910071576040E+000          0.0000000000000000E+000                                1                                2          1.3454061772681437E-027          1.2500000000000000E+006          4.4413836829754624E+035          6.5359145133825947E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9780806043752968E+000          7.3269022711504193E-017          6.6597638737122363E+011          2.7646416217880569E+014          5.9709779906140852E+008          3.3294752884797150E+010          7.3269022711504193E-017 
                             497          1.0064324288076664E+009          2.1817104477156373E+000          1.0535292105919094E+001          9.6309810453934560E+001          1.4809646666192694E+002          4.2765620324768818E+000          0.0000000000000000E+000          4.3895331061981269E+000          3.6066669888663836E+000         -2.5736466951741841E-002         -1.0000000000000000E+000          1.9990217585631200E+000          1.3000000000000000E+000         -2.9256014430249586E+001         -1.1424754012786389E+001         -2.9641378348189132E+001         -9.8999999999999986E+001         -3.0009355133483727E+001         -1.1424754012786389E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465479255104E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8080823591457295E+052          2.4029790237435779E+050          0.0000000000000000E+000          2.8321121493831655E+052         -1.4940190444052529E+036         -1.0268617538810162E+036         -5.1507661114616337E+032         -6.5961429209425472E+032         -4.6598259962099624E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3151222673697145E+000         -9.8999999999999986E+001          1.0130655134224849E+000          0.0000000000000000E+000                                1                                2          2.2872591583637328E-027          1.2500000000000000E+006          4.4491422650451633E+035          6.5197929387252754E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9780968259657081E+000          7.3268502442204726E-017          6.6597483019977283E+011          2.3757021356165903E+014          5.9709873433474314E+008          3.3294831112451271E+010          7.3268502442204726E-017 
                             498          1.0064393696178981E+009          2.1816341758912494E+000          1.0535046536643000E+001          9.6310933307193253E+001          1.4809819134923868E+002          4.2776109584623567E+000          0.0000000000000000E+000          4.3894307774884993E+000          3.6065829317837972E+000         -2.5474788120504927E-002         -1.0000000000000000E+000          1.9990217324540329E+000          1.3000000000000000E+000         -2.9028053213383398E+001         -1.1424618487376293E+001         -2.9410916390235332E+001         -9.8999999999999986E+001         -2.9778893175529923E+001         -1.1424618487376293E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465478295099E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8080496063082855E+052          2.4039995383557791E+050          0.0000000000000000E+000          2.8320896016918435E+052         -1.4952961782901397E+036         -1.0277263607410413E+036         -5.1511903491310399E+032         -6.5981240434635645E+032         -4.6639488610983872E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3140621163657729E+000         -9.8999999999999986E+001          1.0130376703981654E+000          0.0000000000000000E+000                                1                                2          3.8661312351253484E-027          1.2500000000000000E+006          4.4568298081490054E+035          6.5038969607184258E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9781128745220071E+000          7.3267987673414600E-017          6.6597328963127673E+011          2.0448414397531888E+014          5.9709965969783378E+008          3.3294908511258152E+010          7.3267987673414600E-017 
                             499          1.0064462363003849E+009          2.1815586566914056E+000          1.0534803387757487E+001          9.6312045131817428E+001          1.4809989909774112E+002          4.2786496300553081E+000          0.0000000000000000E+000          4.3893294573624173E+000          3.6064997031818278E+000         -2.5215657284841247E-002         -1.0000000000000000E+000          1.9990217066157980E+000          1.3000000000000000E+000         -2.8802477435951118E+001         -1.1424484126452848E+001         -2.9182955173369141E+001         -9.8999999999999986E+001         -2.9550931958663735E+001         -1.1424484126452848E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465477344517E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8080171759287896E+052          2.4050100301435352E+050          0.0000000000000000E+000          2.8320672762302251E+052         -1.4965579166676344E+036         -1.0285830468135177E+036         -5.1516104628568145E+032         -6.6000888246318488E+032         -4.6679969992536790E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3130144450167620E+000         -9.8999999999999986E+001          1.0130120564944038E+000          0.0000000000000000E+000                                1                                2          6.4990872789620656E-027          1.2500000000000000E+006          4.4644467720854794E+035          6.4882261784014502E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9781287515696135E+000          7.3267478389372795E-017          6.6597176551953552E+011          1.7628235661231447E+014          5.9710057518946111E+008          3.3294985084459564E+010          7.3267478389372795E-017 
                             500          1.0064530284531503E+009          2.1814838966056551E+000          1.0534562680240526E+001          9.6313145830737611E+001          1.4810158975830242E+002          4.2796773964095687E+000          0.0000000000000000E+000          4.3892291545611730E+000          3.6064173102413459E+000         -2.4959225024230178E-002         -1.0000000000000000E+000          1.9990216810501897E+000          1.3000000000000000E+000         -2.8579412509781196E+001         -1.1424351313228840E+001         -2.8957379395936861E+001         -9.8999999999999986E+001         -2.9325356181231456E+001         -1.1424351313228840E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465476403306E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8079850708159504E+052          2.4060104071713537E+050          0.0000000000000000E+000          2.8320451748876640E+052         -1.4978048051385455E+036         -1.0294313340222053E+036         -5.1520264793494365E+032         -6.6020314189086499E+032         -4.6719806532651453E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3119783032440440E+000         -9.8999999999999986E+001          1.0129856451188473E+000          0.0000000000000000E+000                                1                                2          1.0862187505396961E-026          1.2500000000000000E+006          4.4719911942394445E+035          6.4727649895601709E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9781444561826351E+000          7.3266974529697566E-017          6.6597025795365759E+011          1.5222130816161247E+014          5.9710148089666677E+008          3.3295060839333805E+010          7.3266974529697566E-017 
                             501          1.0064597475487373E+009          2.1814098815394911E+000          1.0534324368793872E+001          9.6314235609964129E+001          1.4810326364731549E+002          4.2806946943177495E+000          0.0000000000000000E+000          4.3891298502087430E+000          3.6063357374572211E+000         -2.4705387990705523E-002         -1.0000000000000000E+000          1.9990216557519112E+000          1.3000000000000000E+000         -2.8358763740939047E+001         -1.1424219848563819E+001         -2.8734314469766939E+001         -9.8999999999999986E+001         -2.9102291255061534E+001         -1.1424219848563819E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465475471535E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8079532849385176E+052          2.4070008501485475E+050          0.0000000000000000E+000          2.8320232934400031E+052         -1.4990352623836825E+036         -1.0302715122487270E+036         -5.1524383613945793E+032         -6.6039548411741791E+032         -4.6758811081469870E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3109546111206116E+000         -9.8999999999999986E+001          1.0129591134924940E+000          0.0000000000000000E+000                                1                                2          1.8053693460304811E-026          1.2500000000000000E+006          4.4794662613851455E+035          6.4575257553399160E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9781599917693509E+000          7.3266476151045521E-017          6.6596876660669031E+011          1.3165349377291895E+014          5.9710237676665282E+008          3.3295135771463120E+010          7.3266476151045521E-017 
                             502          1.0064663942398642E+009          2.1813366063086339E+000          1.0534088436805805E+001          9.6315314544358287E+001          1.4810492087973213E+002          4.2817013804689035E+000          0.0000000000000000E+000          4.3890315373828024E+000          3.6062549791435625E+000         -2.4454177647103576E-002         -1.0000000000000000E+000          1.9990216307187429E+000          1.3000000000000000E+000         -2.8140553346346312E+001         -1.1424089684207789E+001         -2.8513665700924793E+001         -9.8999999999999986E+001         -2.8881642486219388E+001         -1.1424089684207789E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465474549029E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8079218160911500E+052          2.4079814228797598E+050          0.0000000000000000E+000          2.8320016303199478E+052         -1.5002505774993570E+036         -1.0311034823201247E+036         -5.1528461852419956E+032         -6.6058597941026894E+032         -4.6797122458129764E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3099427188134731E+000         -9.8999999999999986E+001          1.0129350659073093E+000          0.0000000000000000E+000                                1                                2          2.9838463693299644E-026          1.2500000000000000E+006          4.4868716186559449E+035          6.4424974405990059E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9781753598423597E+000          7.3265983139521710E-017          6.6596729133365027E+011          1.1404756362552730E+014          5.9710326299386966E+008          3.3295209897109596E+010          7.3265983139521710E-017 
                             503          1.0064729697842795E+009          2.1812640590070966E+000          1.0533854846020130E+001          9.6316382807788983E+001          1.4810656172258089E+002          4.2826982616528753E+000          0.0000000000000000E+000          4.3889342001417813E+000          3.6061750222056759E+000         -2.4205406972261014E-002         -1.0000000000000000E+000          1.9990216059461985E+000          1.3000000000000000E+000         -2.7924614338060767E+001         -1.1423961105648273E+001         -2.8295455306332055E+001         -9.8999999999999986E+001         -2.8663432091626650E+001         -1.1423961105648273E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465473635733E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8078906591813194E+052          2.4089522782657516E+050          0.0000000000000000E+000          2.8319801819639770E+052         -1.5014508701098952E+036         -1.0319278191859706E+036         -5.1532499780647353E+032         -6.6077419125842453E+032         -4.6834695173485961E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3089428095813842E+000         -9.8999999999999986E+001          1.0129093692378115E+000          0.0000000000000000E+000                                1                                2          4.9058635740671984E-026          1.2500000000000000E+006          4.4942091901654924E+035          6.4276814510529365E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9781905633130910E+000          7.3265495462177485E-017          6.6596583185526672E+011          9.8943805214249297E+013          5.9710413966462362E+008          3.3295283223490353E+010          7.3265495462177485E-017 
                             504          1.0064794737313378E+009          2.1811922464397235E+000          1.0533623618425091E+001          9.6317440298633727E+001          1.4810818601973941E+002          4.2836848869366211E+000          0.0000000000000000E+000          4.3888378476479684E+000          3.6060958741702178E+000         -2.3959181077446382E-002         -1.0000000000000000E+000          1.9990215814361965E+000          1.3000000000000000E+000         -2.7711032582909233E+001         -1.1423833646210843E+001         -2.8079516298046510E+001         -9.8999999999999986E+001         -2.8447493083341104E+001         -1.1423833646210843E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465472731478E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8078598171518658E+052          2.4099133225168240E+050          0.0000000000000000E+000          2.8319589503770338E+052         -1.5026381618144342E+036         -1.0327441991654696E+036         -5.1536498041451078E+032         -6.6096082672264683E+032         -4.6871763684182746E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3079537880920045E+000         -9.8999999999999986E+001          1.0128853122566823E+000          0.0000000000000000E+000                                1                                2          8.0222690260239498E-026          1.2500000000000000E+006          4.5014753732349396E+035          6.4130603073597871E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9782056011428581E+000          7.3265012969149845E-017          6.6596438827145874E+011          8.5973520729153844E+013          5.9710500694501829E+008          3.3295355764496830E+010          7.3265012969149845E-017 
                             505          1.0064859070089934E+009          2.1811211602894645E+000          1.0533394727317654E+001          9.6318487137962293E+001          1.4810979395713721E+002          4.2846603738920193E+000          0.0000000000000000E+000          4.3887424687739980E+000          3.6060175258970828E+000         -2.3715698886987574E-002         -1.0000000000000000E+000          1.9990215571854733E+000          1.3000000000000000E+000         -2.7499976795887356E+001         -1.1423707602029518E+001         -2.7865934542894976E+001         -9.8999999999999986E+001         -2.8233911328189571E+001         -1.1423707602029518E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465471836372E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8078292864508969E+052          2.4108646621011114E+050          0.0000000000000000E+000          2.8319379330719080E+052         -1.5038099155445380E+036         -1.0335519591832070E+036         -5.1540456246229823E+032         -6.6114543431557496E+032         -4.6908140636455314E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3069765118080801E+000         -9.8999999999999986E+001          1.0128593595151945E+000          0.0000000000000000E+000                                1                                2          1.3042264659115192E-025          1.2500000000000000E+006          4.5086728213365617E+035          6.3986454673737451E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9782204754804278E+000          7.3264535744094063E-017          6.6596296037615955E+011          7.4827722416622891E+013          5.9710586477582085E+008          3.3295427515173096E+010          7.3264535744094063E-017 
                             506          1.0064922729086190E+009          2.1810507659789931E+000          1.0533168061435754E+001          9.6319523833622128E+001          1.4811138631479417E+002          4.2856272070919523E+000          0.0000000000000000E+000          4.3886480171567905E+000          3.6059399393020115E+000         -2.3474384289214705E-002         -1.0000000000000000E+000          1.9990215331818435E+000          1.3000000000000000E+000         -2.7290942323619234E+001         -1.1423582863672120E+001         -2.7654878755873099E+001         -9.8999999999999986E+001         -2.8022855541167694E+001         -1.1423582863672122E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465470950307E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8077990522471870E+052          2.4118067538008223E+050          0.0000000000000000E+000          2.8319171197851950E+052         -1.5049678155337866E+036         -1.0343528942988552E+036         -5.1544374839824573E+032         -6.6132817811934129E+032         -4.6943814930841369E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3060103184510847E+000         -9.8999999999999986E+001          1.0128352849941709E+000          0.0000000000000000E+000                                1                                2          2.1105103244373776E-025          1.2500000000000000E+006          4.5158071727415809E+035          6.3844259526108047E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9782351939388940E+000          7.3264063769067571E-017          6.6596154743873523E+011          6.5213553408944656E+013          5.9710671327962995E+008          3.3295498485771652E+010          7.3264063769067571E-017 
                             507          1.0064985688986666E+009          2.1809810931510025E+000          1.0532943716300178E+001          9.6320549947732871E+001          1.4811296242010235E+002          4.2865838817882471E+000          0.0000000000000000E+000          4.3885545325996560E+000          3.6058631470814619E+000         -2.3235589316239893E-002         -1.0000000000000000E+000          1.9990215094350701E+000          1.3000000000000000E+000         -2.7084229674972487E+001         -1.1423459422674984E+001         -2.7445844283604977E+001         -9.8999999999999986E+001         -2.7813821068899571E+001         -1.1423459422674984E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465470072876E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8077691272913410E+052          2.4127392006400100E+050          0.0000000000000000E+000          2.8318965192977411E+052         -1.5061143608865239E+036         -1.0351459510008312E+036         -5.1548255716502963E+032         -6.6150906595767951E+032         -4.6979141826256989E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3050546891952743E+000         -9.8999999999999986E+001          1.0128101598509245E+000          0.0000000000000000E+000                                1                                2          3.3970358456607520E-025          1.2500000000000000E+006          4.5228698997683840E+035          6.3703929937228438E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9782497506681311E+000          7.3263596659602602E-017          6.6596015002097632E+011          5.6921532952199664E+013          5.9710755289075065E+008          3.3295568712617207E+010          7.3263596659602602E-017 
                             508          1.0065047964230633E+009          2.1809121276108230E+000          1.0532721646277288E+001          9.6321565688014942E+001          1.4811452259208821E+002          4.2875303031504473E+000          0.0000000000000000E+000          4.3884619960868632E+000          3.6057871336154599E+000         -2.2999331662531212E-002         -1.0000000000000000E+000          1.9990214859399142E+000          1.3000000000000000E+000         -2.6879850102487929E+001         -1.1423337107311690E+001         -2.7239131634958234E+001         -9.8999999999999986E+001         -2.7607108420252825E+001         -1.1423337107311690E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465469204628E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8077395055057365E+052          2.4136621883207953E+050          0.0000000000000000E+000          2.8318761273889443E+052         -1.5072464193948573E+036         -1.0359310041475460E+036         -5.1552097228903973E+032         -6.6168836092933622E+032         -4.7013820591409298E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3041102662151509E+000         -9.8999999999999986E+001          1.0127868681872132E+000          0.0000000000000000E+000                                1                                2          5.4385071268371856E-025          1.2500000000000000E+006          4.5298660577896038E+035          6.3565548978917275E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9782641490096440E+000          7.3263134707915298E-017          6.6595876780230115E+011          4.9760176128862781E+013          5.9710838327548385E+008          3.3295638167796791E+010          7.3263134707915298E-017 
                             509          1.0065109573657590E+009          2.1808440079165603E+000          1.0532502297547472E+001          9.6322569013363321E+001          1.4811606369161780E+002          4.2884670086224359E+000          0.0000000000000000E+000          4.3883705935163952E+000          3.6057120516530770E+000         -2.2765530568808805E-002         -1.0000000000000000E+000          1.9990214626894924E+000          1.3000000000000000E+000         -2.6677728440840266E+001         -1.1423216334543611E+001         -2.7034752062473672E+001         -9.8999999999999986E+001         -2.7402728847768266E+001         -1.1423216334543611E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465468345902E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8077102463636495E+052          2.4145692009170466E+050          0.0000000000000000E+000          2.8318559383728202E+052         -1.5048835077301770E+036         -1.0367084495164538E+036         -5.1555900147058824E+032         -6.6186542483548446E+032         -4.6699763378741722E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3064759360812266E+000         -9.8999999999999986E+001          1.0127655197105825E+000          0.0000000000000000E+000                                1                                2          8.6616646145913014E-025          1.2500000000000000E+006          4.5367975575431855E+035          6.3912745208702861E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9782783933221673E+000          7.3262677803889415E-017          6.6595740036446790E+011          4.3564461805304891E+013          5.9710920462446272E+008          3.3295706867253868E+010          7.3262677803889415E-017 
                             510          1.0065170530107310E+009          2.1807763799078033E+000          1.0532284529887937E+001          9.6323565136664470E+001          1.4811759373425028E+002          4.2893944972355911E+000          0.0000000000000000E+000          4.3882798498118669E+000          3.6056375108508401E+000         -2.2533966829967580E-002         -1.0000000000000000E+000          1.9990214396791710E+000          1.3000000000000000E+000         -2.6477672334117226E+001         -1.1423096980666235E+001         -2.6832630400826009E+001         -9.8999999999999986E+001         -2.7200607186120603E+001         -1.1423096980666235E+001         -9.8999999999999986E+001          6.9999999999999996E-001         -7.6620465467494503E+000          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.8076811978923783E+052          2.4154750616893271E+050          0.0000000000000000E+000          2.8318359485092717E+052         -1.5100526207762422E+036         -1.0374784380358504E+036         -5.1559656814967043E+032         -6.6204045846335217E+032         -4.7139654571377878E+035          0.0000000000000000E+000          0.0000000000000000E+000                                0          0.0000000000000000E+000          5.3017983294806461E+000         -9.8999999999999986E+001          1.0127422694461445E+000          0.0000000000000000E+000                                1                                2          1.3729586898062978E-024          1.2500000000000000E+006          4.5436672103861786E+035          6.3228061254405498E+012         -1.0000000000000000E+000         -1.0000000000000000E+000          6.9782924865771463E+000          7.3262225808075005E-017          6.6595604742240417E+011          3.8192049217170617E+013          5.9711001718635011E+008          3.3295774831785473E+010          7.3262225808075005E-017 
